market,viewport,route,tier,assetType,url,isR2,runsObserved,aboveFold,loadedBeforeScrollRate,loadingAttr,poster,renderedWidth,renderedHeight,naturalWidth,naturalHeight,httpStatus,contentType,contentLengthBytes,cacheControl,etag,medianStartTimeMs,medianResponseEndMs,medianDurationMs,medianVideoCanPlayMs,medianPageLcpMs,pageLcpIsThisAssetRate,medianPageCls,classification,classificationScore,classificationReasons
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Findustrial-high-bay%2Fcard%2Findustrial-high-bay-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,48936,"public, max-age=0, must-revalidate",SFH9rvwkXSo8qz0FP6IfBZAl3Q0ufCfBuu_ls8NrfMw,2510.7999999970198,2540.10000000149,29.30000000447035,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fparking-waterproof%2Fhero%2Fparking-waterproof-lighting-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,16134,"public, max-age=0, must-revalidate",Qv-jo5BIQf9RMNQOYM4cg08WaDYFoVuCgs_y2CYowfc,2510.7999999970198,2541,30.200000002980232,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fspecial-hazardous%2Fcard%2Fspecial-hazardous-environment-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,319,200,image/webp,47270,"public, max-age=0, must-revalidate",jRQ3xTsc7PqcjSfHQ2IR0qQaaHa9MaVtSk5t6uWT7Ik,2511,2539.10000000149,28.100000001490116,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fseries%2Fgsl-tunnel-lighting-systems%2Fgsl-tunnel-lighting-systems-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,17448,"public, max-age=0, must-revalidate",-AnWXlW0DQbKJMBy8Dq6uuW7fk19wrEAk6M1qOot2GM,2511,2543.10000000149,32.100000001490116,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Flinear-trunking%2Fhero%2Flinear-trunking-lighting-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,16278,"public, max-age=0, must-revalidate",XpEMBFht3V_92f7t7dPnelwJgEQz25eRL90rUvSIFm8,2511.10000000149,2554.1999999955297,43.099999994039536,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fpanel%2Fhero%2Fpanel-lighting-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,11456,"public, max-age=0, must-revalidate",KyV0Vb14holBT39clhvVFvNNlvbmBI6gaqDJg3-oYZs,2511.1999999955297,2577,65.80000000447035,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Ftrack-downlight%2Fhero%2Ftrack-downlight-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,12806,"public, max-age=0, must-revalidate",RolpnwlwKwBX9p8fsJ3DXVl5qDGyWvlf2JDEWgVTXlU,2511.2999999970198,2576,64.70000000298023,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fdecorative%2Fcard%2Fdecorative-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,270,200,image/webp,29322,"public, max-age=0, must-revalidate",4JX5etHZ950hqVU1U_z0VMHQ2HUB6VnO15I9ZJmxRlU,2511.2999999970198,2577.89999999851,66.60000000149012,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Femergency-guidance%2Fcard%2Femergency-guidance-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,319,200,image/webp,10810,"public, max-age=0, must-revalidate",quykVZXfYWhhQP_6H1bBjNvFbkiDZlhLxAWZHdaHsgk,2511.39999999851,2578.6999999955297,67.29999999701977,,2544,0,0,NEEDS OPTIMISATION,3,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fhero%2Fled-systems-support-cta.webp&w=1920&q=75,true,1,true,1,lazy,,1400,412,1916,821,200,image/webp,68106,"public, max-age=0, must-revalidate",aln39y8MOgwzg_XcyYKvXQAuqit1j1zOMp4DtHD0tAs,2511.39999999851,2585.89999999851,74.5,,2544,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fbrand%2Finfravolt-wordmark-transparent.webp&w=256&q=75,true,1,true,1,lazy,,132,30,256,58,200,image/webp,5642,"public, max-age=0, must-revalidate",QJ2LN034U6Secn-Fuuv-xHKW0vZYNlK9mf2bZ82cDvE,2511.5,2706.60000000149,195.10000000149012,,2544,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/led-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,1,true,1,lazy,,250,56,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",2511.60000000149,2605.89999999851,94.29999999701977,,2544,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,mobile,/products/led-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,1,true,1,eager,,192,43,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",325.5,444.80000000447035,119.30000000447035,,788,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fhero%2Fled-systems-hero.webp&w=640&q=75,true,1,false,0,eager,,390,593,390,219,200,image/webp,20584,"public, max-age=0, must-revalidate",odhl1HlJSAjfXIaCFNw0ZiL5m2itmogDcT8xFLLmZgo,,,,,788,1,0,NEEDS OPTIMISATION,5,is the page LCP element on at least one run; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=%2Fassets%2Fbrand%2Fgersan-logo.png&w=256&q=75,false,1,false,0,eager,,120,27,256,58,200,image/webp,3416,"public, max-age=0, must-revalidate",GjMJUHp3SGXue2PlXkQnxIpLpNlETf-cVQHaKZ0Ea7I,,,,,788,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fsmart-lighting-automation%2Fcard%2Fsmart-lighting-automation-category-card.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,27610,"public, max-age=0, must-revalidate",jXTZhd8SWiLacDsFCM62i3W57K3IJAJkaiDahXrXWow,768.7000000029802,782.3999999985099,13.699999995529652,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Findustrial-high-bay%2Fcard%2Findustrial-high-bay-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,48936,"public, max-age=0, must-revalidate",SFH9rvwkXSo8qz0FP6IfBZAl3Q0ufCfBuu_ls8NrfMw,768.8999999985099,802.7000000029802,33.80000000447035,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fparking-waterproof%2Fhero%2Fparking-waterproof-lighting-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,16134,"public, max-age=0, must-revalidate",Qv-jo5BIQf9RMNQOYM4cg08WaDYFoVuCgs_y2CYowfc,768.8999999985099,783.8999999985099,15,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fspecial-hazardous%2Fcard%2Fspecial-hazardous-environment-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,259,200,image/webp,47270,"public, max-age=0, must-revalidate",jRQ3xTsc7PqcjSfHQ2IR0qQaaHa9MaVtSk5t6uWT7Ik,768.8999999985099,784.8000000044703,15.900000005960464,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fseries%2Fgsl-tunnel-lighting-systems%2Fgsl-tunnel-lighting-systems-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,17448,"public, max-age=0, must-revalidate",-AnWXlW0DQbKJMBy8Dq6uuW7fk19wrEAk6M1qOot2GM,769.1000000014901,785.7000000029802,16.600000001490116,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Flinear-trunking%2Fhero%2Flinear-trunking-lighting-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,16278,"public, max-age=0, must-revalidate",XpEMBFht3V_92f7t7dPnelwJgEQz25eRL90rUvSIFm8,769.3000000044703,790.3999999985099,21.099999994039536,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fpanel%2Fhero%2Fpanel-lighting-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,11456,"public, max-age=0, must-revalidate",KyV0Vb14holBT39clhvVFvNNlvbmBI6gaqDJg3-oYZs,769.3999999985099,796.5,27.100000001490116,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Ftrack-downlight%2Fhero%2Ftrack-downlight-hero-background.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,12806,"public, max-age=0, must-revalidate",RolpnwlwKwBX9p8fsJ3DXVl5qDGyWvlf2JDEWgVTXlU,769.5,797.6000000014901,28.100000001490116,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Fdecorative%2Fcard%2Fdecorative-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,219,200,image/webp,29322,"public, max-age=0, must-revalidate",4JX5etHZ950hqVU1U_z0VMHQ2HUB6VnO15I9ZJmxRlU,769.6000000014901,798.7000000029802,29.100000001490116,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fcategory%2Femergency-guidance%2Fcard%2Femergency-guidance-lighting-category-card.webp&w=640&q=75,true,1,false,1,lazy,,170,113,390,259,200,image/webp,10810,"public, max-age=0, must-revalidate",quykVZXfYWhhQP_6H1bBjNvFbkiDZlhLxAWZHdaHsgk,769.7000000029802,798.8999999985099,29.19999999552965,,788,0,0,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fled-lighting%2Fhero%2Fled-systems-support-cta.webp&w=640&q=75,true,1,false,0,lazy,,390,416,390,166,200,image/webp,10998,"public, max-age=0, must-revalidate",o8ed9gCOgOey9TsCojfXAbLAc6RA3x-FeqRJZgJF6ZY,1919.8000000044703,2078.10000000149,158.29999999701977,,788,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/led-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fbrand%2Finfravolt-wordmark-transparent.webp&w=256&q=75,true,1,false,0,lazy,,132,30,256,58,200,image/webp,5642,"public, max-age=0, must-revalidate",QJ2LN034U6Secn-Fuuv-xHKW0vZYNlK9mf2bZ82cDvE,1936.8999999985099,1942.5,5.600000001490116,,788,0,0,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/led-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,1,true,0,lazy,,220,50,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",2002.8999999985099,2050.10000000149,47.20000000298023,,788,0,0,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,desktop,/products/underfloor-systems,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,1,true,1,eager,,252,57,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",1866.5,1972.4000000059605,105.90000000596046,,2508,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fhero%2Funderfloor-cable-trunking-hero-background.webp&w=1920&q=75,true,1,false,0,eager,,1920,573,1916,821,200,image/webp,71180,"public, max-age=0, must-revalidate",8VVu7PMVZYv92o_VvnZG4XuIvXx0N_HhEyqHlXG7Rio,,,,,2508,1,0,NEEDS OPTIMISATION,4,is the page LCP element on at least one run; no effective cache-control for repeat visits
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fhero%2Funderfloor-cable-trunking-hero-foreground-products.webp&w=1080&q=75,true,1,false,0,eager,,680,384,883,497,200,image/webp,77712,"public, max-age=0, must-revalidate",FCYqUCaP6QQwJFoj81Ne8FmqgoeKbjfmHcFVRnabuTQ,,,,,2508,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-junction-boxes-category-card.webp&w=640&q=75,true,1,false,1,lazy,,409,306,633,475,200,image/webp,16400,"public, max-age=0, must-revalidate",xomxBoTqRZc_-ytxHxR-SSdkC-cL_aSNtVGw2J30HXA,2300.2000000029802,2595.3000000044703,295.1000000014901,,2508,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-socket-data-accessories-category-card.webp&w=640&q=75,true,1,false,1,lazy,,409,307,633,475,200,image/webp,12820,"public, max-age=0, must-revalidate",pOlAhhHMTX9XA985eKGpAe8-IdsQid6IrNna18Pd2jw,2300.4000000059605,3022.7000000029802,722.2999999970198,,2508,0,0,NEEDS OPTIMISATION,5,moderate transfer time (722 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-cable-trays-category-card.webp&w=640&q=75,true,1,false,1,lazy,,409,306,633,475,200,image/webp,9896,"public, max-age=0, must-revalidate",wMhKqR5WKXnpdbEpfC5SCulR6TLTf_QZlJEMNB8NbeM,2300.5,2787.8000000044703,487.30000000447035,,2508,0,0,NEEDS OPTIMISATION,5,moderate transfer time (487 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Fraised-floor-trunking-category-card.webp&w=640&q=75,true,1,false,1,lazy,,409,306,633,475,200,image/webp,16106,"public, max-age=0, must-revalidate",UHsujoNelzlHummGJHFExmPBJGu8h7hmvurIYhyRsas,2300.60000000149,2764,463.3999999985099,,2508,0,0,NEEDS OPTIMISATION,5,moderate transfer time (463 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Faluminium-trunking-category-card.webp&w=640&q=75,true,1,false,1,lazy,,409,307,633,422,200,image/webp,12386,"public, max-age=0, must-revalidate",VgEU_XES46sZwFyNLu50mBgL8jydGFzIgC1odVRAvBI,2300.8000000044703,2865.7000000029802,564.8999999985099,,2508,0,0,NEEDS OPTIMISATION,5,moderate transfer time (565 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fseries%2Fcard%2Funderfloor-tray-accessories-category-card.webp&w=640&q=75,true,1,false,1,lazy,,409,306,633,422,200,image/webp,20996,"public, max-age=0, must-revalidate",CYnlOH2tkjZkhswK3JU7jUhalzStelnX5927hS-qUvs,2300.9000000059605,3036.10000000149,735.1999999955297,,2508,0,0,NEEDS OPTIMISATION,5,moderate transfer time (735 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-offices-workspaces.webp&w=640&q=75,true,1,false,1,lazy,,197,147,480,360,200,image/webp,34954,"public, max-age=0, must-revalidate",Js9f-oRPh1EfSEFWB3iQayWEG_wWhPqxVTrEW5xa8nw,2301.2000000029802,3111.2000000029802,810,,2508,0,0,CRITICAL,6,slow transfer (810 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-commercial-buildings.webp&w=640&q=75,true,1,false,1,lazy,,197,148,480,360,200,image/webp,34818,"public, max-age=0, must-revalidate",oOigqWnzEfinpb2ySaWctLF3EjN5xnn274AqcWXvWXo,2301.3000000044703,3130.5,829.1999999955297,,2508,0,0,CRITICAL,6,slow transfer (829 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-meeting-conference-spaces.webp&w=640&q=75,true,1,false,1,lazy,,197,148,480,360,200,image/webp,50212,"public, max-age=0, must-revalidate",OcF4pZ4xJUliLPFZss49MVE2QvbL5n9mteBGG7B3BOE,2301.4000000059605,3433.5,1132.0999999940395,,2508,0,0,CRITICAL,6,slow transfer (1132 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-education-facilities.webp&w=640&q=75,true,1,false,1,lazy,,197,147,480,360,200,image/webp,37112,"public, max-age=0, must-revalidate",SLpdyFEREXkl7NMbuf7KxD5HxMHuBdnzIM0zgRYKElA,2301.5,3237.4000000059605,935.9000000059605,,2508,0,0,CRITICAL,6,slow transfer (936 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-retail-interiors.webp&w=640&q=75,true,1,false,1,lazy,,197,148,480,360,200,image/webp,30794,"public, max-age=0, must-revalidate",LvB2WOHLTfuxIPPbjDAsZZF4TcWJqXYQ7hxkcK6-4yU,2301.7000000029802,3438.4000000059605,1136.7000000029802,,2508,0,0,CRITICAL,6,slow transfer (1137 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-control-flexible-work-areas.webp&w=640&q=75,true,1,false,1,lazy,,197,148,480,360,200,image/webp,52288,"public, max-age=0, must-revalidate",BkI-P2ZHHt4HlNZ3pk3Cdth1EVsoT5hAmpsPWLjPnco,2301.9000000059605,3612.60000000149,1310.6999999955297,,2508,0,0,CRITICAL,6,slow transfer (1311 ms); no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/underfloor-systems,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Funderfloor%2Fapplications%2Funderfloor-application-offices-workspaces.webp&w=3840&q=75,true,1,false,0,lazy,,0,0,,,,,,,,,,,,2508,0,0,GOOD,1,no effective cache-control for repeat visits
